item_id,category,split,source_file,page,question,reference_answer,keywords,retrieved_sources,retrieved_preview,rag_answer,vanilla_answer,mrr,ndcg,coverage,rag_accuracy,rag_completeness,rag_relevance,rag_faithfulness,rag_is_hallucination,vanilla_accuracy,vanilla_completeness,vanilla_relevance,vanilla_faithfulness,vanilla_is_hallucination,error
11,direct_fact,,,,¿Cuántos contratos tiene PoseiLLM?,PoseiLLM tiene 6 contratos de ayudas y subvenciones.,6 | PoseiLLM,knowledge-base/compañia/resumen.md | knowledge-base/compañia/sobre_nosotros.md | knowledge-base/compañia/resumen.md | knowledge-base/compañia/resumen.md | knowledge-base/compañia/cultura.md | knowledge-base/asesor-canarias/10_cuaderno_reac.md | knowledge-base/asesor-canarias/12_cadena_frio.md | knowledge-base/productos/Poseillm.md," exportadores, cadenas de distribución agroalimentaria y grandes cooperativas de las islas. - **Diagnóstico de Plagas y Sanidad (FitoLLM)**: 7 contratos firmados con redes de asesores técnicos agrícolas, empresas de control integrado de pla || te ganó tracción con 7 contratos comerciales, incluyendo federaciones de exportadores y cadenas de distribución. - FitoLLM (Sanidad Vegetal): Un módulo multimodal para el diagnóstico visual de plagas y protocolos fitosanitarios (como el con || ura Sectorial (RedLLM)**: 2 contratos con consorcios agrícolas institucionales e integradores que unifican cuadernos de campo y alertas meteorológicas oficiales.",No consta.,"No tengo información sobre el número de contratos que posee PoseiLLM. Mi conocimiento se detiene en diciembre de 2023 y no tengo acceso a información actualizada o en tiempo real sobre esta empresa. Si necesitas información más reciente, te recomiendo consultar fuentes oficiales o actualizadas.",1.0000,1.2263,1.0000,2.0,3.0,4.0,5.0,True,2.0,3.0,4.0,5.0,False,
12,direct_fact,,,,¿Cuántos contratos tiene AguaLLM?,AguaLLM tiene 6 contratos de planes hídricos.,6 | AguaLLM,knowledge-base/compañia/resumen.md | knowledge-base/compañia/sobre_nosotros.md | knowledge-base/compañia/resumen.md | knowledge-base/compañia/resumen.md | knowledge-base/productos/Aguallm.md | knowledge-base/asesor-canarias/10_cuaderno_reac.md | knowledge-base/compañia/cultura.md | knowledge-base/asesor-canarias/12_cadena_frio.md," exportadores, cadenas de distribución agroalimentaria y grandes cooperativas de las islas. - **Diagnóstico de Plagas y Sanidad (FitoLLM)**: 7 contratos firmados con redes de asesores técnicos agrícolas, empresas de control integrado de pla || te ganó tracción con 7 contratos comerciales, incluyendo federaciones de exportadores y cadenas de distribución. - FitoLLM (Sanidad Vegetal): Un módulo multimodal para el diagnóstico visual de plagas y protocolos fitosanitarios (como el con || ura Sectorial (RedLLM)**: 2 contratos con consorcios agrícolas institucionales e integradores que unifican cuadernos de campo y alertas meteorológicas oficiales.","Se menciona que AgroLLM ha consolidado un portafolio de 32 contratos activos con grandes clientes del sector primario español, pero no se especifica cuántos contratos tienen específicamente AguaLLM.","Lo siento, pero no tengo información actualizada sobre el número de contratos que tiene AguaLLM. Mi conocimiento se detiene en diciembre de 2023 y no tengo acceso a información en tiempo real. Si necesitas información más reciente, te recomiendo consultar fuentes oficiales o actualizaciones de la empresa.",1.0000,1.2263,1.0000,4.0,4.0,4.0,3.0,True,1.0,1.0,1.0,4.0,False,
13,direct_fact,,,,¿Cuántos contratos tiene FrutaLLM?,FrutaLLM tiene 3 contratos con organizaciones de productores de plátano y aguacate.,3 | FrutaLLM,knowledge-base/compañia/resumen.md | knowledge-base/compañia/resumen.md | knowledge-base/compañia/sobre_nosotros.md | knowledge-base/compañia/resumen.md | knowledge-base/compañia/cultura.md | knowledge-base/asesor-canarias/10_cuaderno_reac.md | knowledge-base/asesor-canarias/12_cadena_frio.md | knowledge-base/compañia/sobre_nosotros.md," exportadores, cadenas de distribución agroalimentaria y grandes cooperativas de las islas. - **Diagnóstico de Plagas y Sanidad (FitoLLM)**: 7 contratos firmados con redes de asesores técnicos agrícolas, empresas de control integrado de pla || ura Sectorial (RedLLM)**: 2 contratos con consorcios agrícolas institucionales e integradores que unifican cuadernos de campo y alertas meteorológicas oficiales. || te ganó tracción con 7 contratos comerciales, incluyendo federaciones de exportadores y cadenas de distribución. - FitoLLM (Sanidad Vegetal): Un módulo multimodal para el diagnóstico visual de plagas y protocolos fitosanitarios (como el con",No consta en el texto proporcionado.,"Lo siento, pero no tengo información actualizada sobre el número de contratos que tiene FrutaLLM. Mi conocimiento se detiene en diciembre de 2023 y no tengo acceso a información en tiempo real. Si necesitas información más reciente, te recomiendo consultar fuentes oficiales o actualizaciones de la empresa.",1.0000,1.2263,1.0000,2.0,3.0,4.0,5.0,True,2.0,1.0,3.0,4.0,False,
14,direct_fact,,,,¿Cuántos contratos tiene PapaLLM?,"PapaLLM tiene 4 contratos, incluidos cooperativas de medianías.",4 | PapaLLM,knowledge-base/compañia/resumen.md | knowledge-base/compañia/resumen.md | knowledge-base/compañia/sobre_nosotros.md | knowledge-base/compañia/resumen.md | knowledge-base/compañia/cultura.md | knowledge-base/asesor-canarias/10_cuaderno_reac.md | knowledge-base/asesor-canarias/12_cadena_frio.md | knowledge-base/compañia/sobre_nosotros.md," exportadores, cadenas de distribución agroalimentaria y grandes cooperativas de las islas. - **Diagnóstico de Plagas y Sanidad (FitoLLM)**: 7 contratos firmados con redes de asesores técnicos agrícolas, empresas de control integrado de pla || ura Sectorial (RedLLM)**: 2 contratos con consorcios agrícolas institucionales e integradores que unifican cuadernos de campo y alertas meteorológicas oficiales. || te ganó tracción con 7 contratos comerciales, incluyendo federaciones de exportadores y cadenas de distribución. - FitoLLM (Sanidad Vegetal): Un módulo multimodal para el diagnóstico visual de plagas y protocolos fitosanitarios (como el con",No consta en el texto proporcionado.,"No tengo información sobre el número de contratos que tiene PapaLLM. Como asistente de agricultura canaria y AgroLLM, mi conocimiento se basa en la información disponible hasta diciembre de 2023 y no tengo acceso a datos en tiempo real o actualizados sobre esta modelo de lenguaje.",1.0000,1.2263,1.0000,1.0,3.0,4.0,5.0,False,4.0,2.0,3.0,1.0,False,
15,direct_fact,,,,¿Cuántos contratos tiene MercaLLM?,MercaLLM tiene 2 contratos de gran escala.,2 | MercaLLM,knowledge-base/compañia/resumen.md | knowledge-base/compañia/resumen.md | knowledge-base/compañia/sobre_nosotros.md | knowledge-base/compañia/resumen.md | knowledge-base/compañia/cultura.md | knowledge-base/asesor-canarias/10_cuaderno_reac.md | knowledge-base/asesor-canarias/12_cadena_frio.md | knowledge-base/compañia/sobre_nosotros.md," exportadores, cadenas de distribución agroalimentaria y grandes cooperativas de las islas. - **Diagnóstico de Plagas y Sanidad (FitoLLM)**: 7 contratos firmados con redes de asesores técnicos agrícolas, empresas de control integrado de pla || ura Sectorial (RedLLM)**: 2 contratos con consorcios agrícolas institucionales e integradores que unifican cuadernos de campo y alertas meteorológicas oficiales. || te ganó tracción con 7 contratos comerciales, incluyendo federaciones de exportadores y cadenas de distribución. - FitoLLM (Sanidad Vegetal): Un módulo multimodal para el diagnóstico visual de plagas y protocolos fitosanitarios (como el con",No consta en el texto proporcionado.,"Lo siento, pero no tengo información actualizada sobre el número de contratos que tiene MercaLLM. Mi conocimiento se basa en datos hasta diciembre de 2023 y no estoy al día con los últimos desarrollos o cambios en la empresa. Si necesitas información más reciente, te recomendaría consultar fuentes oficiales de la empresa o noticias actualizadas sobre el tema.",1.0000,1.2263,1.0000,5.0,4.0,3.0,2.0,False,2.0,1.0,3.0,4.0,False,
16,direct_fact,,,,¿Cuántos contratos tiene RedLLM?,RedLLM tiene 2 contratos de infraestructura sectorial.,2 | RedLLM,knowledge-base/compañia/resumen.md | knowledge-base/compañia/resumen.md | knowledge-base/compañia/sobre_nosotros.md | knowledge-base/compañia/resumen.md | knowledge-base/compañia/cultura.md | knowledge-base/asesor-canarias/10_cuaderno_reac.md | knowledge-base/asesor-canarias/12_cadena_frio.md | knowledge-base/compañia/sobre_nosotros.md,"ura Sectorial (RedLLM)**: 2 contratos con consorcios agrícolas institucionales e integradores que unifican cuadernos de campo y alertas meteorológicas oficiales. ||  exportadores, cadenas de distribución agroalimentaria y grandes cooperativas de las islas. - **Diagnóstico de Plagas y Sanidad (FitoLLM)**: 7 contratos firmados con redes de asesores técnicos agrícolas, empresas de control integrado de pla || te ganó tracción con 7 contratos comerciales, incluyendo federaciones de exportadores y cadenas de distribución. - FitoLLM (Sanidad Vegetal): Un módulo multimodal para el diagnóstico visual de plagas y protocolos fitosanitarios (como el con",2 contratos con consorcios agrícolas institucionales e integradores que unifican cuadernos de campo y alertas meteorológicas oficiales.,"Lo siento, pero no tengo información actualizada sobre el número de contratos que tiene RedLLM. Mi conocimiento se basa en la fecha del corte de datos (diciembre de 2023) y puede que haya cambiado desde entonces. Si necesitas información más reciente, te recomiendo consultar fuentes oficiales o actualizaciones de noticias sobre RedLLM.",1.0000,1.2263,1.0000,1.0,1.0,1.0,1.0,False,2.0,3.0,1.0,4.0,False,
17,direct_fact,,,,¿Cuál es el puesto actual de Alicia Lancaster?,Alicia Lancaster es Gestora de Cuentas B2B / Administrativa de Liquidaciones.,Gestora de Cuentas | B2B,knowledge-base/empleados/Alicia Lancaster.md | knowledge-base/asesor-canarias/02_posei_marco.md | knowledge-base/asesor-canarias/10_cuaderno_reac.md | knowledge-base/asesor-canarias/09_laboratorio_y_residuos.md | knowledge-base/asesor-canarias/11_riego_salinidad_viento.md | knowledge-base/empleados/Alejandro Castro.md | knowledge-base/empleados/Alejandro Toledo.md | knowledge-base/asesor-canarias/11_riego_salinidad_viento.md,"# Alicia Lancaster ## Resumen - **Fecha de nacimiento:** 14 de marzo de 1994 - **Puesto:** Gestora de Cuentas B2B / Administrativa de Liquidaciones - **Ubicación:** Tazacorte, La Palma (Islas Canarias) - **Salario actual:** 27.000 € - **Met || a que debe memorizar el asesor - **Medida I**: producción vegetal (frutas y hortalizas, vid, papa, tomate de invierno, vino, aloe, olivo, readaptación). - **Medida II**: plátano IGP. Es la ayuda estrella; va por organizaciones de productore ||  - **SGACex**: cuaderno. Marco estatal: SIEX / FEGA. https://www.fega.gob.es/ (apartado SIEX). El asistente, cuando pregunten «¿cómo documento un riego o un tratamiento?», debe listar los campos mínimos: fecha, parcela, producto o volumen, ",Gestora de Cuentas B2B / Administrativa de Liquidaciones.,"Lo siento, pero no tengo información actualizada sobre el puesto actual de Alicia Lancaster. Mi conocimiento se detiene en 2023 y no tengo acceso a información en tiempo real. Si necesitas información sobre su carrera o logros, puedo intentar ayudarte con lo que sé hasta la fecha de mi última actualización.",1.0000,1.2263,1.0000,4.0,3.0,5.0,2.0,False,4.0,3.0,2.0,1.0,False,
18,direct_fact,,,,¿Cuál es el salario actual de Alicia Lancaster?,El salario actual de Alicia Lancaster es 27.000 €.,27.000,knowledge-base/empleados/Alicia Lancaster.md | knowledge-base/empleados/Alejandro Castro.md | knowledge-base/asesor-canarias/11_riego_salinidad_viento.md | knowledge-base/productos/Preciollm.md | knowledge-base/empleados/Alejandro Toledo.md | knowledge-base/asesor-canarias/cultivos/papa.md | knowledge-base/empleados/Alejandro Herrera.md | knowledge-base/asesor-canarias/09_laboratorio_y_residuos.md,"# Alicia Lancaster ## Resumen - **Fecha de nacimiento:** 14 de marzo de 1994 - **Puesto:** Gestora de Cuentas B2B / Administrativa de Liquidaciones - **Ubicación:** Tazacorte, La Palma (Islas Canarias) - **Salario actual:** 27.000 € - **Met || # Alejandro Castro ## Resumen - **Fecha de nacimiento:** 24 de junio de 1981 - **Puesto:** Ingeniero Agrónomo y Director Técnico de Campo - **Ubicación:** Los Llanos de Aridane, La Palma (Islas Canarias) - **Salario actual:** 42.000 € - **M || # Riego, salinidad, suelo volcánico y viento En Canarias el agua es el insumo que más preguntas genera después de las plagas. El asesor trabaja con **calidad**, **cantidad** y **sistema**, no solo con «riega más». ## Calidad del agua Pedir ",El salario actual de Alicia Lancaster es de 27.000 €.,"Lo siento, pero no tengo información sobre un personaje llamado ""Alicia Lancaster"" relacionada con la agricultura canaria o cualquier otro campo específico. Es posible que sea una persona privada o no tenga una carrera pública conocida.

Si estás buscando información sobre una figura pública en el ámbito de la agricultura canaria, puedo ofrecerte información general sobre la industria agrícola en Canarias o sobre figuras destacadas en este campo. ¿Te gustaría saber más al respecto?",1.0000,1.0000,1.0000,5.0,4.0,5.0,5.0,False,4.0,2.0,3.0,5.0,False,
19,direct_fact,,,,¿Dónde está ubicada Alicia Lancaster?,"Alicia Lancaster está en Tazacorte, La Palma.",Tazacorte | La Palma,knowledge-base/asesor-canarias/08_vigilancia_cuarentena.md | knowledge-base/empleados/Alicia Lancaster.md | knowledge-base/compañia/resumen.md | knowledge-base/asesor-canarias/cultivos/forrajes.md | knowledge-base/asesor-canarias/13_preguntas_frecuentes.md | knowledge-base/asesor-canarias/cultivos/platanera.md | knowledge-base/asesor-canarias/01_rol_del_asesor.md | knowledge-base/asesor-canarias/cultivos/papa.md,"# Vigilancia, contención y plagas de cultivo en Canarias La Ley 43/2002 articula tres capas: **vigilancia** (que no entre), **erradicación** (primer foco) y **contención** (ya está, que no salte de isla). El agricultor es parte del sistema: || # Alicia Lancaster ## Resumen - **Fecha de nacimiento:** 14 de marzo de 1994 - **Puesto:** Gestora de Cuentas B2B / Administrativa de Liquidaciones - **Ubicación:** Tazacorte, La Palma (Islas Canarias) - **Salario actual:** 27.000 € - **Met || ura Sectorial (RedLLM)**: 2 contratos con consorcios agrícolas institucionales e integradores que unifican cuadernos de campo y alertas meteorológicas oficiales.","Tazacorte, La Palma (Islas Canarias)","No tengo información sobre una persona llamada ""Alicia Lancaster"". ¿Puedo ayudarte con algo más relacionado con la agricultura canaria o cualquier otro tema?",0.5000,0.7737,1.0000,4.0,3.0,5.0,2.0,False,5.0,5.0,5.0,5.0,False,
20,direct_fact,,,,¿Qué módulo está asociado a Alicia Lancaster?,El módulo asociado a Alicia Lancaster es PrecioLLM.,PrecioLLM,knowledge-base/asesor-canarias/01_rol_del_asesor.md | knowledge-base/asesor-canarias/02_posei_marco.md | knowledge-base/empleados/Alicia Lancaster.md | knowledge-base/asesor-canarias/13_preguntas_frecuentes.md | knowledge-base/asesor-canarias/00_indice.md | knowledge-base/asesor-canarias/07_mal_de_panama.md | knowledge-base/compañia/carreras.md | knowledge-base/asesor-canarias/12_cadena_frio.md,"# Rol del asesor agrario en Canarias Este corpus está pensado para que el asistente actúe como **asesor de campo** de un agricultor canario: ayudas, sanidad vegetal, manejo y productos autorizados. No sustituye al técnico de la organización || a que debe memorizar el asesor - **Medida I**: producción vegetal (frutas y hortalizas, vid, papa, tomate de invierno, vino, aloe, olivo, readaptación). - **Medida II**: plátano IGP. Es la ayuda estrella; va por organizaciones de productore || # Alicia Lancaster ## Resumen - **Fecha de nacimiento:** 14 de marzo de 1994 - **Puesto:** Gestora de Cuentas B2B / Administrativa de Liquidaciones - **Ubicación:** Tazacorte, La Palma (Islas Canarias) - **Salario actual:** 27.000 € - **Met",No consta.,"Lo siento, pero no tengo información específica sobre un módulo asociado a Alicia Lancaster en el contexto de la agricultura canaria o AgroLLM. Es posible que necesite más información o contexto para proporcionar una respuesta precisa. ¿Podrías proporcionar más detalles?",0.3333,0.5000,1.0000,4.0,5.0,3.0,2.0,False,2.0,1.0,3.0,4.0,False,
21,direct_fact,,,,¿Cuál es el puesto de Alejandro Castro?,Alejandro Castro es Ingeniero Agrónomo y Director Técnico de Campo.,Ingeniero Agrónomo | Director Técnico,knowledge-base/asesor-canarias/10_cuaderno_reac.md | knowledge-base/asesor-canarias/12_cadena_frio.md | knowledge-base/asesor-canarias/11_riego_salinidad_viento.md | knowledge-base/empleados/Alejandro Castro.md | knowledge-base/asesor-canarias/09_laboratorio_y_residuos.md | knowledge-base/empleados/Alejandro Toledo.md | knowledge-base/asesor-canarias/02_posei_marco.md | knowledge-base/empleados/Alejandro Herrera.md," - **SGACex**: cuaderno. Marco estatal: SIEX / FEGA. https://www.fega.gob.es/ (apartado SIEX). El asistente, cuando pregunten «¿cómo documento un riego o un tratamiento?», debe listar los campos mínimos: fecha, parcela, producto o volumen,  || # Cadena de frío, empaquetado y comercialización El agricultor cobra cuando el fruto **llega bien**, no cuando se corta. En plátano IGP y en subtrópicos la cadena de frío y la categoría marcan la liquidación y, en su caso, la ayuda de comer || . - Invierno en medianías: no copiar el turno de costa. Redes de estaciones agrometeorológicas de Cabildos / AgroCabildo: usar la estación más cercana, no una media de la isla. ## Sistema: goteo, filtros y taponamiento Diagnóstico habitual ",Ingeniero Agrónomo y Director Técnico de Campo.,"Lo siento, pero no tengo información específica sobre un persona llamada Alejandro Castro en el contexto de la agricultura canaria o cualquier otro campo que conozca. Es posible que sea una figura pública o privada que no he sido capaz de encontrar información sobre. Si puedes proporcionar más contexto o detalles sobre quién es Alejandro Castro, estaré encantado de tratar de ayudarte a encontrar la respuesta que buscas.",0.2500,0.5281,1.0000,5.0,5.0,5.0,5.0,False,5.0,4.0,3.0,2.0,False,
22,direct_fact,,,,¿Cuál es el salario de Alejandro Castro?,El salario actual de Alejandro Castro es 42.000 €.,42.000,knowledge-base/empleados/Alicia Lancaster.md | knowledge-base/asesor-canarias/11_riego_salinidad_viento.md | knowledge-base/empleados/Alejandro Castro.md | knowledge-base/asesor-canarias/cultivos/papa.md | knowledge-base/empleados/Alejandro Toledo.md | knowledge-base/asesor-canarias/00_indice.md | knowledge-base/empleados/Alejandro Herrera.md | knowledge-base/productos/Preciollm.md,"# Alicia Lancaster ## Resumen - **Fecha de nacimiento:** 14 de marzo de 1994 - **Puesto:** Gestora de Cuentas B2B / Administrativa de Liquidaciones - **Ubicación:** Tazacorte, La Palma (Islas Canarias) - **Salario actual:** 27.000 € - **Met || # Riego, salinidad, suelo volcánico y viento En Canarias el agua es el insumo que más preguntas genera después de las plagas. El asesor trabaja con **calidad**, **cantidad** y **sistema**, no solo con «riega más». ## Calidad del agua Pedir  || # Alejandro Castro ## Resumen - **Fecha de nacimiento:** 24 de junio de 1981 - **Puesto:** Ingeniero Agrónomo y Director Técnico de Campo - **Ubicación:** Los Llanos de Aridane, La Palma (Islas Canarias) - **Salario actual:** 42.000 € - **M",El salario actual de Alejandro Castro es de 42.000 €.,"Lo siento, pero no tengo información disponible sobre el salario de Alejandro Castro. ¿Puedo ayudarte con algo más relacionado con agricultura canaria o cualquier otro tema?",0.3333,0.5000,1.0000,5.0,5.0,5.0,5.0,False,5.0,1.0,1.0,1.0,False,
23,direct_fact,,,,¿Dónde trabaja Alejandro Castro?,"Alejandro Castro está en Los Llanos de Aridane, La Palma.",Los Llanos de Aridane,knowledge-base/asesor-canarias/01_rol_del_asesor.md | knowledge-base/compañia/carreras.md | knowledge-base/empleados/Alejandro Castro.md | knowledge-base/compañia/carreras.md | knowledge-base/asesor-canarias/11_riego_salinidad_viento.md | knowledge-base/asesor-canarias/12_cadena_frio.md | knowledge-base/empleados/Alejandro Toledo.md | knowledge-base/asesor-canarias/12_cadena_frio.md,"**raza tropical 4** (cuarentena, objetivo de exclusión). - Copiar vademécums comerciales. La fuente de usos autorizados es [regfiweb](https://servicio.mapa.gob.es/regfiweb/). ## Dónde tramitar - Sede electrónica del Gobierno de Canarias: co || zado a [jobs@agrollm.com](https://www.google.com/search?q=mailto%3Ajobs%40agrollm.com). Por favor, indica el título de la posición en el asunto del correo electrónico. *AgroLLM es una empresa comprometida con la igualdad de oportunidades la || # Alejandro Castro ## Resumen - **Fecha de nacimiento:** 24 de junio de 1981 - **Puesto:** Ingeniero Agrónomo y Director Técnico de Campo - **Ubicación:** Los Llanos de Aridane, La Palma (Islas Canarias) - **Salario actual:** 42.000 € - **M","Alejandro Castro trabaja en la Cooperativa, específicamente como Director Técnico de Campo.","Lo siento, pero no tengo información específica sobre una persona llamada Alejandro Castro en el contexto de la agricultura canaria o cualquier otro campo. Es posible que sea un nombre común o que no esté asociado con una figura pública conocida en este ámbito. Si puedes proporcionar más contexto o detalles sobre quién es Alejandro Castro, estaré encantado de tratar de ayudarte a encontrar la información que buscas.",0.3333,0.5000,1.0000,5.0,4.0,5.0,5.0,False,5.0,1.0,2.0,3.0,False,
24,direct_fact,,,,¿Qué módulo está asociado a Alejandro Castro?,El módulo asociado a Alejandro Castro es FitoLLM.,FitoLLM,knowledge-base/asesor-canarias/01_rol_del_asesor.md | knowledge-base/asesor-canarias/02_posei_marco.md | knowledge-base/asesor-canarias/13_preguntas_frecuentes.md | knowledge-base/empleados/Alejandro Castro.md | knowledge-base/asesor-canarias/00_indice.md | knowledge-base/empleados/Alejandro Toledo.md | knowledge-base/compañia/carreras.md | knowledge-base/empleados/Alejandro Herrera.md,"# Rol del asesor agrario en Canarias Este corpus está pensado para que el asistente actúe como **asesor de campo** de un agricultor canario: ayudas, sanidad vegetal, manejo y productos autorizados. No sustituye al técnico de la organización || a que debe memorizar el asesor - **Medida I**: producción vegetal (frutas y hortalizas, vid, papa, tomate de invierno, vino, aloe, olivo, readaptación). - **Medida II**: plátano IGP. Es la ayuda estrella; va por organizaciones de productore || # Preguntas frecuentes del agricultor canario Preguntas reales y la respuesta corta que el asistente debe ampliar con el capítulo citado. Si el contexto no trae la cifra, dilo. ## Ayudas **¿Qué POSEI me toca si tengo plátanos?** Medida II, ",FitoLLM,"Lo siento, pero no tengo información específica sobre un módulo asociado a Alejandro Castro. Es posible que sea un tema o proyecto específico que no tengo conocimiento de. ¿Puedes proporcionar más contexto o detalles sobre el módulo y Alejandro Castro? Estoy aquí para ayudarte con la información que tenga disponible.",0.2500,0.4307,1.0000,5.0,4.0,5.0,5.0,False,2.0,1.0,3.0,4.0,False,
25,direct_fact,,,,¿Cuántos productores de plátano supervisa Alejandro Castro?,Supervisa los cuadernos de campo digitales de más de 300 productores asociados de plátano.,300,knowledge-base/asesor-canarias/02_posei_marco.md | knowledge-base/asesor-canarias/01_rol_del_asesor.md | knowledge-base/productos/Papallm.md | knowledge-base/asesor-canarias/09_laboratorio_y_residuos.md | knowledge-base/empleados/Alejandro Castro.md | knowledge-base/productos/Poseillm.md | knowledge-base/empleados/Alejandro Herrera.md | knowledge-base/productos/Preciollm.md,"a que debe memorizar el asesor - **Medida I**: producción vegetal (frutas y hortalizas, vid, papa, tomate de invierno, vino, aloe, olivo, readaptación). - **Medida II**: plátano IGP. Es la ayuda estrella; va por organizaciones de productore || **raza tropical 4** (cuarentena, objetivo de exclusión). - Copiar vademécums comerciales. La fuente de usos autorizados es [regfiweb](https://servicio.mapa.gob.es/regfiweb/). ## Dónde tramitar - Sede electrónica del Gobierno de Canarias: co || # PrecioLLM ## Resumen de la plataforma **PrecioLLM** es la plataforma de análisis económico y gestión de mercados de nivel empresarial de AgroLLM, diseñada para revolucionar la forma en que las cooperativas, organizaciones de productores (",No consta.,"No tengo información específica sobre un Alejandro Castro que supervise productores de plátano. Mi conocimiento se basa en datos disponibles hasta diciembre de 2023 y no tengo acceso a información actualizada o específica sobre personas individuales, especialmente si se trata de figuras públicas o profesionales en sectores específicos como la agricultura canaria.

Si tienes más contexto o detalles sobre Alejandro Castro y su relación con los productores de plátano, estaré encantado de intentar ayudarte a encontrar información relevante.",0.2000,0.3869,1.0000,4.0,5.0,3.0,2.0,False,1.0,1.0,2.0,4.0,True,
26,direct_fact,,,,¿Cuál es el puesto de Alejandro Herrera?,Alejandro Herrera es Responsable de Control de Calidad y Jefe de Empaquetado.,Control de Calidad | Empaquetado,knowledge-base/asesor-canarias/10_cuaderno_reac.md | knowledge-base/asesor-canarias/12_cadena_frio.md | knowledge-base/asesor-canarias/11_riego_salinidad_viento.md | knowledge-base/empleados/Alejandro Herrera.md | knowledge-base/asesor-canarias/09_laboratorio_y_residuos.md | knowledge-base/empleados/Alejandro Castro.md | knowledge-base/asesor-canarias/02_posei_marco.md | knowledge-base/empleados/Alejandro Toledo.md," - **SGACex**: cuaderno. Marco estatal: SIEX / FEGA. https://www.fega.gob.es/ (apartado SIEX). El asistente, cuando pregunten «¿cómo documento un riego o un tratamiento?», debe listar los campos mínimos: fecha, parcela, producto o volumen,  || # Cadena de frío, empaquetado y comercialización El agricultor cobra cuando el fruto **llega bien**, no cuando se corta. En plátano IGP y en subtrópicos la cadena de frío y la categoría marcan la liquidación y, en su caso, la ayuda de comer || . - Invierno en medianías: no copiar el turno de costa. Redes de estaciones agrometeorológicas de Cabildos / AgroCabildo: usar la estación más cercana, no una media de la isla. ## Sistema: goteo, filtros y taponamiento Diagnóstico habitual ",Responsable de Control de Calidad y Jefe de Empaquetado.,"Lo siento, pero no tengo información específica sobre un individuo llamado Alejandro Herrera en el contexto de la agricultura canaria o cualquier otro campo que conozca. Es posible que sea una figura pública o profesional que no he sido capaz de encontrar en mis conocimientos actuales. Si puedes proporcionar más contexto o detalles sobre quién es Alejandro Herrera, estaré encantado de tratar de ayudarte a encontrar la información que buscas.",0.3750,0.6509,1.0000,5.0,4.0,5.0,5.0,False,5.0,1.0,2.0,3.0,False,
